country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,reactor,uranium
Alexandrastan,TWAIN,http://blocgame.com/alliancestats.php?allianceid=1401,194k active personnel,34 ships,Advanced,8 factories,Good,last online 7 hours ago,rankings.php?subregion=mes,The Federal Colonies,$14157 million,alliancestats.php?allianceid=1401,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,25694 km 2,http://blocgame.com/stats.php?id=39070,1920 Mbbl,,
Almania,Almanich,http://blocgame.com/alliancestats.php?allianceid=1580,297k active personnel,44 ships,Persian Gulf War surplus,17 factories,Standard,last online 7 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$14265 million,alliancestats.php?allianceid=1580,China,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,37527 km 2,http://blocgame.com/stats.php?id=51725,,,
Kardazar,Mahmud Ali,http://blocgame.com/alliancestats.php?allianceid=1393,259k active personnel,20 ships,Persian Gulf War surplus,14 factories,Standard,last online 15 hours ago,rankings.php?subregion=ara,BAMF,$14309 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,32670 km 2,http://blocgame.com/stats.php?id=55305,,,1 Tons
Large Man,LargeMan,http://blocgame.com/alliancestats.php?allianceid=1599,240k active personnel,55 ships,Persian Gulf War surplus,13 factories,Good,last online 4 hours ago,rankings.php?subregion=egy,Wreckage brothers,$14190 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,52624 km 2,http://blocgame.com/stats.php?id=52836,,,30 Tons
Bourbon Island,Gypsy Danger,http://blocgame.com/alliancestats.php?allianceid=1568,181k active personnel,9 ships,Persian Gulf War surplus,8 factories,Elite,last online 54 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$14136 million,alliancestats.php?allianceid=1568,Egypt,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,34351 km 2,http://blocgame.com/stats.php?id=41247,,,
The Hegemony,Peter Wiggin,http://blocgame.com/alliancestats.php?allianceid=1644,208k active personnel,39 ships,Persian Gulf War surplus,9 factories,Elite,last online 1 hours ago,rankings.php?subregion=gra,Inter/pol/,$13934 million,alliancestats.php?allianceid=1644,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,38475 km 2,http://blocgame.com/stats.php?id=40840,,,
Markovia,RDM HC,http://blocgame.com/alliancestats.php?allianceid=1401,208k active personnel,26 ships,Vietnam War surplus,8 factories,Elite,last online 5 hours ago,rankings.php?subregion=car,The Federal Colonies,$13840 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,38053 km 2,http://blocgame.com/stats.php?id=58369,24 Mbbl,,
Ahkazra,Allen Ch�rra,http://blocgame.com/alliancestats.php?allianceid=1393,229k active personnel,52 ships,Advanced,7 factories,Elite,last online 2 hours ago,rankings.php?subregion=ara,BAMF,$13706 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,45754 km 2,http://blocgame.com/stats.php?id=49332,,,
Bih,Fidel Baneo,http://blocgame.com/alliancestats.php?allianceid=1599,316k active personnel,44 ships,Persian Gulf War surplus,13 factories,Undisciplined Rabble,last online 7 hours ago,rankings.php?subregion=mex,Wreckage brothers,$13591 million,alliancestats.php?allianceid=1599,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,102949 km 2,http://blocgame.com/stats.php?id=53791,,,
Bear Country,Kowalski,http://blocgame.com/alliancestats.php?allianceid=1580,101k active personnel,5 ships,Second World War surplus,3 factories,Elite,last online 12 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$13265 million,alliancestats.php?allianceid=1580,Persia,Untapped,Large,http://blocgame.com/rankings.php?subregion=per,22521 km 2,http://blocgame.com/stats.php?id=54578,1863 Mbbl,,
TheDesertFox,DesertFox,http://blocgame.com/alliancestats.php?allianceid=1393,219k active personnel,30 ships,Persian Gulf War surplus,11 factories,Standard,last online 13 hours ago,rankings.php?subregion=pac,BAMF,$13456 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,53252 km 2,http://blocgame.com/stats.php?id=52368,,,
Gandoria,zoneguy22,http://blocgame.com/alliancestats.php?allianceid=1568,160k active personnel,35 ships,Persian Gulf War surplus,7 factories,Elite,last online 3 hours ago,rankings.php?subregion=gra,Brotherhood of Zion,$13203 million,alliancestats.php?allianceid=1568,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,19833 km 2,http://blocgame.com/stats.php?id=50771,,,
Laurence,Frezzerbloom,http://blocgame.com/alliancestats.php?allianceid=1599,231k active personnel,22 ships,Persian Gulf War surplus,9 factories,Elite,last online 6 hours ago,rankings.php?subregion=ara,Wreckage brothers,$13282 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,33619 km 2,http://blocgame.com/stats.php?id=49637,,,
The Deserted,Kamakazi Sunshine,http://blocgame.com/alliancestats.php?allianceid=1594,338k active personnel,54 ships,Advanced,22 factories,Elite,last online 7 hours ago,rankings.php?subregion=pac,The Cartel,$13399 million,alliancestats.php?allianceid=1594,Pacific Rim,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,137053 km 2,http://blocgame.com/stats.php?id=40459,,,
kurdastan,stax,http://blocgame.com/alliancestats.php?allianceid=1568,275k active personnel,1 ships,Advanced,13 factories,Poor,last online 3 hours ago,rankings.php?subregion=per,Brotherhood of Zion,$13292 million,alliancestats.php?allianceid=1568,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,157911 km 2,http://blocgame.com/stats.php?id=44907,,,
dane,josen,http://blocgame.com/alliancestats.php?allianceid=1401,170k active personnel,54 ships,Persian Gulf War surplus,8 factories,Elite,last online 82 hours ago,rankings.php?subregion=car,The Federal Colonies,$13203 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,37795 km 2,http://blocgame.com/stats.php?id=45877,,,
Arina,Hakir,http://blocgame.com/alliancestats.php?allianceid=1644,102k active personnel,30 ships,Almost Modern,5 factories,Good,last online 17 hours ago,rankings.php?subregion=ama,Inter/pol/,$13215 million,alliancestats.php?allianceid=1644,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,33555 km 2,http://blocgame.com/stats.php?id=54480,,,
Peach,Tanaille,http://blocgame.com/alliancestats.php?allianceid=1393,395k active personnel,47 ships,Advanced,19 factories,Standard,last online 8 hours ago,rankings.php?subregion=mes,BAMF,$13005 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,133052 km 2,http://blocgame.com/stats.php?id=54825,,,
Parameswara,brownmy,http://blocgame.com/alliancestats.php?allianceid=1580,278k active personnel,37 ships,Almost Modern,11 factories,Good,last online 9 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$12814 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,44935 km 2,http://blocgame.com/stats.php?id=56360,,,
Treehuggers,Treehugger,http://blocgame.com/alliancestats.php?allianceid=1568,219k active personnel,34 ships,Persian Gulf War surplus,13 factories,Poor,last online 8 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$12876 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,53793 km 2,http://blocgame.com/stats.php?id=42299,,,
Slavostan,Joe Tito-Hoxha,http://blocgame.com/alliancestats.php?allianceid=1393,164k active personnel,16 ships,Persian Gulf War surplus,9 factories,Elite,online now,rankings.php?subregion=sea,BAMF,$12621 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,26582 km 2,http://blocgame.com/stats.php?id=48188,,,
Savannah,Watersfall,http://blocgame.com/alliancestats.php?allianceid=1595,218k active personnel,22 ships,Persian Gulf War surplus,6 factories,Elite,last online 2 hours ago,rankings.php?subregion=pac,The High Council,$12050 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,29130 km 2,http://blocgame.com/stats.php?id=49817,,,
Utopia,Ozymandias,http://blocgame.com/alliancestats.php?allianceid=1393,677k active personnel,63 ships,Advanced,38 factories,Standard,last online 2 hours ago,rankings.php?subregion=ara,BAMF,$11913 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,292851 km 2,http://blocgame.com/stats.php?id=40759,3043 Mbbl,,
MothershipZeta,ratedoforobscene,http://blocgame.com/alliancestats.php?allianceid=1580,7k active personnel,13 ships,Persian Gulf War surplus,3 factories,Elite,last online 8 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$9778 million,alliancestats.php?allianceid=1580,Indochina,,None,http://blocgame.com/rankings.php?subregion=sea,12418 km 2,http://blocgame.com/stats.php?id=40629,,,
reptil,maniacgxz,http://blocgame.com/alliancestats.php?allianceid=1393,221k active personnel,51 ships,Persian Gulf War surplus,12 factories,Good,last online 6 hours ago,rankings.php?subregion=ara,BAMF,$12102 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,46736 km 2,http://blocgame.com/stats.php?id=53598,,,
Texano,Eden,http://blocgame.com/alliancestats.php?allianceid=1644,699k active personnel,71 ships,Advanced,25 factories,Standard,last online 1 hours ago,rankings.php?subregion=per,Inter/pol/,$11461 million,alliancestats.php?allianceid=1644,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,145288 km 2,http://blocgame.com/stats.php?id=52354,,25%,2 Tons
����������,������ �������,http://blocgame.com/alliancestats.php?allianceid=1644,198k active personnel,14 ships,Persian Gulf War surplus,7 factories,Elite,last online 7 hours ago,rankings.php?subregion=gra,Inter/pol/,$12003 million,alliancestats.php?allianceid=1644,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,17341 km 2,http://blocgame.com/stats.php?id=54626,,,
Sarpeda,Sarpedon,http://blocgame.com/alliancestats.php?allianceid=1580,300k active personnel,3 ships,Persian Gulf War surplus,13 factories,Standard,last online 3 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$11937 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,55457 km 2,http://blocgame.com/stats.php?id=56585,,,
British Egypt,Montgomery,http://blocgame.com/alliancestats.php?allianceid=1393,299k active personnel,51 ships,Persian Gulf War surplus,6 factories,Good,last online 8 hours ago,rankings.php?subregion=egy,BAMF,$11662 million,alliancestats.php?allianceid=1393,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,30718 km 2,http://blocgame.com/stats.php?id=45596,5484 Mbbl,,
Lemonstan,Lemon,http://blocgame.com/alliancestats.php?allianceid=1580,382k active personnel,51 ships,Advanced,15 factories,Elite,last online 11 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$11716 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,62436 km 2,http://blocgame.com/stats.php?id=40048,2131 Mbbl,,
New Caucasus,Cotton Luther,http://blocgame.com/alliancestats.php?allianceid=1568,238k active personnel,18 ships,Advanced,9 factories,Elite,last online 19 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$11744 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,66543 km 2,http://blocgame.com/stats.php?id=4392,,,
LottaLoyaTee,"Smee, Son of Sheev",http://blocgame.com/alliancestats.php?allianceid=1599,293k active personnel,20 ships,Almost Modern,11 factories,Elite,last online 2 hours ago,rankings.php?subregion=waf,Wreckage brothers,$11515 million,alliancestats.php?allianceid=1599,West Africa,,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,58061 km 2,http://blocgame.com/stats.php?id=54693,603 Mbbl,,
The Kebabtopol,Ghaddafini,http://blocgame.com/alliancestats.php?allianceid=1393,488k active personnel,52 ships,Persian Gulf War surplus,17 factories,Poor,last online 12 hours ago,rankings.php?subregion=sea,BAMF,$11633 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,87158 km 2,http://blocgame.com/stats.php?id=40117,,,
Jevgeniumland,Jevgenerus,http://blocgame.com/alliancestats.php?allianceid=1568,258k active personnel,32 ships,Persian Gulf War surplus,11 factories,Standard,last online 9 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$11486 million,alliancestats.php?allianceid=1568,Southern Africa,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,69480 km 2,http://blocgame.com/stats.php?id=55289,,5%,1 Tons
venua,bilbo swaggins,http://blocgame.com/alliancestats.php?allianceid=1393,82k active personnel,2 ships,Almost Modern,4 factories,Good,last online 2 hours ago,rankings.php?subregion=gra,BAMF,$11521 million,alliancestats.php?allianceid=1393,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,16542 km 2,http://blocgame.com/stats.php?id=54363,,,
Sir Vivors,Sir Vivors,http://blocgame.com/alliancestats.php?allianceid=1599,308k active personnel,46 ships,Almost Modern,15 factories,Standard,last online 4 hours ago,rankings.php?subregion=sub,Wreckage brothers,$11115 million,alliancestats.php?allianceid=1599,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,87446 km 2,http://blocgame.com/stats.php?id=53609,,,
jOOskoland,jOOsko,http://blocgame.com/alliancestats.php?allianceid=1595,93k active personnel,51 ships,Persian Gulf War surplus,22 factories,Elite,last online 5 hours ago,rankings.php?subregion=atl,The High Council,$12827 million,alliancestats.php?allianceid=1595,Atlas,,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,121479 km 2,http://blocgame.com/stats.php?id=55410,,,
Duterte,Rodrigo Duterte,http://blocgame.com/alliancestats.php?allianceid=1393,254k active personnel,21 ships,Vietnam War surplus,10 factories,Elite,last online 1 hours ago,rankings.php?subregion=sea,BAMF,$11258 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,53902 km 2,http://blocgame.com/stats.php?id=57937,,,
Magical Horses,Tzafety,http://blocgame.com/alliancestats.php?allianceid=1644,32k active personnel,51 ships,Persian Gulf War surplus,13 factories,Elite,last online 5 hours ago,rankings.php?subregion=ara,Inter/pol/,$11224 million,alliancestats.php?allianceid=1644,Arabia,,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,77277 km 2,http://blocgame.com/stats.php?id=51070,1977 Mbbl,,
Nova Ikaki,Bisimbi,http://blocgame.com/alliancestats.php?allianceid=1599,315k active personnel,40 ships,Persian Gulf War surplus,10 factories,Elite,online now,rankings.php?subregion=ara,Wreckage brothers,$11026 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,66342 km 2,http://blocgame.com/stats.php?id=55911,12311 Mbbl,,
Brunton,Brownieboy,http://blocgame.com/alliancestats.php?allianceid=1393,32k active personnel,12 ships,Almost Modern,6 factories,Standard,last online 47 hours ago,rankings.php?subregion=waf,BAMF,$11260 million,alliancestats.php?allianceid=1393,West Africa,,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,29317 km 2,http://blocgame.com/stats.php?id=57192,,,
No Kebab,Tihomir,http://blocgame.com/alliancestats.php?allianceid=1393,420k active personnel,62 ships,Advanced,29 factories,Standard,online now,rankings.php?subregion=mes,BAMF,$10841 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,168061 km 2,http://blocgame.com/stats.php?id=53759,3066 Mbbl,,
